sound product luxurious price,neg,
atmosphere welcome,pos,
excellent service look round din set,pos,
price recommend compare sale,neg,
chase telkom month,neg,
clueless technician,neg,
thank service,pos,
incessant difficult get etr receipt zuku,neg,
happy customer love job,pos,
welcome staff,pos,
sound custoer service incessant come back good,pos,
awesome team back,pos,
hot point service incessant comfortable,pos,
love showroom,pos,
look forward come,pos,
look forward,pos,
real appreciate inspection feedback knowledge lusaka road team beere john titus quality service,pos,
friendly staff soft deal,pos,
service offer hospitality,pos,
send dispenser second time problem,neg,
autocross bae love bit,pos,
neat area,pos,
competent comfortable organize,pos,
service offer,pos,
service offer excellent meet expectation would hesitate come back,pos,
sound deal quality product pocket friendly sound service sale staff gladwell k,pos,
add office furniture,neg,
offer discount next time,neg,
call enquire tyre sound follow coy,pos,
excellent service reception,pos,
come office desk sound,neg,
guy amaze team,pos,
great service customer experience,pos,
helpful staff,pos,
incessant sound time,pos,
sound speed service,pos,
need refund,neg,
support department still care especial face unique challenge,neg,
email address,neg,
automate ticket system acknowledge,pos,
wish speed well well way communicate issue,neg,
get part sometimes quite slow,neg,
excellent service nanyuki town,pos,
since join oldmutual incessant gottten,pos,
place comfortable,pos,
staff extreme friendly mechanic quick explain problem,pos,
need company expand,neg,
friendly staff product come warranty long last,pos,
everything go smooth staff,pos,
person attention discount receive,pos,
force communicate head office fb,neg,
prompt reply query,pos,
incessant serve prompt,pos,
satisfy customer excellent service nanyuki branch,pos,
comfortable service ever experience would emphatic recommend anyone,pos,
nice coffee shop,pos,
sound service incessant,pos,
spacious,pos,
recent experience,pos,
excellent service nanyuki branch,pos,
branch,neg,
online platform get online statement,neg,
customer since never see failure sound,pos,
service nice compare branch,pos,
staff friendly,pos,
staff excellent customer service,pos,
reduce price shock,neg,
early response problem crown,neg,
concern long take,neg,
desperate resolve without delay,neg,
incessant comfortable take,pos,
wish wheel alignment cheap would incessant bring,pos,
service orient life sound far,pos,
give discount,neg,
knowledge staff sound product,pos,
receive comfortable car service life branch incessant keep come back,pos,
back forth ticket email take time quick conversation person handle query make boastful difference,neg,
slow send,neg,
get comfortable service branch comparison branch region,neg,
love orient life,pos,
sound profession patient follow,pos,
update communicate client progress,neg,
far,pos,
muriithi helpful,pos,
kind helpful lady,pos,
comfortable far,pos,
want high interest rate,neg,
take note,neg,
hop payment instruction would confirm base previous record alternative file new documentation,neg,
glad get warranty,pos,
would cost get cash,neg,
far service offer uap old mutual kenya excellent,pos,
never get,neg,
upto speed,neg,
convenience product,pos,
time saw sanlam staff fill form,pos,
know letter,pos,
recommendation try call client direct alternative write message,neg,
thank lady name winny chebet find internet sanlam page,neg,
null_set communication exist customer agent leave except reminder payment do misscommunication office whereby client call inform nonpayment premium already upto date slow service office null_set promotion merchandise client etc,neg,
issue raise sort real time,pos,
thank great staff service comnunication,pos,
enjoy customer service provide branch,pos,
take long get,neg,
system seem reactionary stop gap measure,neg,
poor corporation culture lazy little man disdain rich man,neg,
simple want system,neg,
discount increase,neg,
five year service excellent compare company,pos,
staff make impossible,neg,
loan process,pos,
staff attend,pos,
lack proper advice,neg,
let client know,neg,
force visit branch get,neg,
experience service,pos,
either remind eventual inconveniencly,neg,
get regular update staff,pos,
fast support quick response,neg,
old mutual staff lie potential customer promise luxurious return save lose almost save terminate plan maturity much disappoint,neg,
roi sound sound return,neg,
time need call get require information need chznge,neg,
sound communication honest proffesional,pos,
staff real friendly,pos,
calk request stop prompt,neg,
service far excellent,pos,
base value investment five year line compare investment make,neg,
communicate finance position frequent need,neg,
customer relation,pos,
educate client ample sign,neg,
policy payment do via cash,neg,
one ever adviced push end period get something,neg,
keep touch personal touch make feel,neg,
communication especial,pos,
would like,neg,
give enough information late find unit trust,neg,
general sound service staff communication value money,pos,
staff Paul maza useless come,neg,
sale service terrible,neg,
increase value money due depreciation money,neg,
statement send client without ask,neg,
monthly text message receipt monies sound,pos,
people liar concern explain product rude come serve,neg,
share statement,neg,
room improvement quality,neg,
communication channel need improve,neg,
consistent update money,neg,
insurance send account,neg,
pay amount statement arrive turn owe money,neg,
quality communication call call centre know much premium would due end year,neg,
communication take,neg,
do comfortable competition improve customer service return,pos,
know old mutual,neg,
continue treat u client comfortable truthful,pos,
apply withdraw investment respective effect,neg,
assist satisfactory member,pos,
apply surrender policy july still unresolved todate propose pay le contri,neg,
payment process refund dv claim payment,neg,
office lot bureacratic process esp,neg,
also receive monthly statement reconciliation,neg,
visit head office december yet get response despite get,neg,
communication customer,neg,
try get update,neg,
enquire tell policy change month,neg,
make believe investment money,neg,
real appreciate customer service value customer,pos,
receive update upcoming benefit policy holder,neg,
well customer service,neg,
would make happy,neg,
get annual statement,neg,
include mpesa payment,neg,
sound customer service  get education loan real need school fee,neg,
recommend anybody uap never pay u service render kisumu,neg,
uap pay,neg,
since join uap old mutual,pos,
incessant update client something arise friendly staff,pos,
make happy,neg,
recommendation send statement probable quarterly month,neg,
second issue postage,neg,
year ago indicate statement email,neg,
congrats monthly notification receive monthly contribution employer,pos,
focus,neg,
see value money,pos,
old mutual,pos,
respect sale,neg,
om need understand partner need,neg,
far see,pos,
sound customer service experience,pos,
disappointment especial payment staff,pos,
fast accurate comfortable organize fair,pos,
check,neg,
staff ready,pos,
auto express staff technician sound people also serve people excellent,pos,
along customer,pos,
organisation review fee product make competative,neg,
nice program great staff clear communication,pos,
recommend others,pos,
enhance tat little bite,neg,
general service sound,pos,
poor service especial,neg,
sound work team come back,pos,
introduce reward point,neg,
customer centrism partial,neg,
think finance unwavering access information investment criticism do,neg,
excellent customer service nanyuki branch,pos,
even visit office still get know suppose know advise fit,pos,
communicate client channel sm email helpful,pos,
excellent staff outstanding service offer,pos,
simple world class,pos,
personalize service kind,neg,
quite courteous staff,pos,
efficient ready,pos,
recommend anyone need,pos,
small thing note communicate time u call find,neg,
case support kenic work domain minimal case fiber cut think well communicate via text mail mode,neg,
profession knowledge staff,pos,
customer care excellent,pos,
place choice,pos,
experience  see save phone,neg,
incessant excellent service incessant leave happy,pos,
staff will go extra mile,pos,
value money need review,neg,
staff extreme friendly,pos,
reception staff excellent,pos,
incessant great customer service sound advice preventive maintenance sound product love free capuccino,pos,
continue comfortable service offer,pos,
sound coffee customer service,pos,
please improve,neg,
wait long,neg,
follow book,neg,
emphatic recommend,pos,
visit branch various service render splendid perfect,pos,
please advise advance incase tyre stock e,neg,
poor quality,neg,
efficient staff profession,pos,
offer customer complementary gift,neg,
sound recomend,pos,
price reason,pos,
love service,pos,
service communication sound,pos,
first time happy theservices,pos,
sound customer service quality product,pos,
never disappoint wit every,pos,
never disappoint wit every service get yoir team along msa rd,pos,
give well discount repeat customer,neg,
money market fund,neg,
use email monthly,neg,
bad,neg,
compain far,pos,
staff comfortable,pos,
cost repair,neg,
sound staff would emphatic come back,pos,
home fiber service absolute dreadful,neg,
despite raise issue,neg,
reli service,pos,
free wifi,pos,
fair ami environment,pos,
great staff,pos,
stock isuzu part ordinary consume,neg,
attitude,pos,
estimate wait time customer comm,neg,
happy friendly staff quality service world class,pos,
reception office aura people serve,pos,
offer quality service encourage,neg,
nice environment,pos,
engineer advise client actual condition vehicle provide,pos,
ever thing make,pos,
add discount product,neg,
enjoy service staff worker,pos,
quality service fair environment,pos,
afford spar,neg,
come apa evaluation love process though itvwas bite slow ecplanation,neg,
sound ser,pos,
fast service well product knowledge,neg,
tire stock,neg,
take incessant,neg,
friendly customer service quality service general,pos,
trustworthy employee,pos,
take lot time get service account department pull socksit toookushalfslan,neg,
sound service first time l get quality service refreshment wait area,pos,
respective n amuse service,pos,
fast work keen service,pos,
sound team,pos,
reli customer service sound staff comfortable train,pos,
regular customer know talk,pos,
excellent sound job,pos,
nice coffee,pos,
huduma sambamba,pos,
comfortable receive serve nice coffee,pos,
guranttee tyre real,pos,
extend discount non accessory,neg,
wish stay long,neg,
customer sometime,pos,
incessant like love service keep,pos,
wiper fit fast,pos,
could get discount,neg,
sound service consider price reduction,neg,
sound service consider,neg,
serve fast,pos,
incessant serve fast possible,pos,
service sound price fair sound staff,pos,
incessant come get car do,pos,
free alignment purchase complete set tyre,neg,
continue update every stage,pos,
keep nice job,pos,
appreciate comfortable job do,pos,
sound service dedicate staff,pos,
excellent service since start,pos,
nice job,pos,
ok,pos,
consistent luxurious quality efficient service,pos,
